Data;hora;preciptacao;temperatura;humidade
29/01/2022;0000 UTC;;22,9;75
29/01/2022;0100 UTC;;23,2;77
29/01/2022;0200 UTC;;22,7;78
29/01/2022;0300 UTC;;22,5;79
29/01/2022;0400 UTC;;21,6;83
29/01/2022;0500 UTC;;21,1;86
29/01/2022;0600 UTC;;20,9;87
29/01/2022;0700 UTC;;21,1;84
29/01/2022;0800 UTC;;20,9;85
29/01/2022;0900 UTC;;20,9;83
29/01/2022;1000 UTC;;21,2;83
29/01/2022;1100 UTC;;22,2;79
29/01/2022;1200 UTC;;23,5;73
29/01/2022;1300 UTC;;24,8;62
29/01/2022;1400 UTC;;25,5;60
29/01/2022;1500 UTC;;26,6;58
29/01/2022;1600 UTC;;27,6;55
29/01/2022;1700 UTC;;27,9;51
29/01/2022;1800 UTC;;27,1;54
29/01/2022;1900 UTC;;26,5;58
29/01/2022;2000 UTC;;26,5;61
29/01/2022;2100 UTC;;25,3;64
29/01/2022;2200 UTC;;24;71
29/01/2022;2300 UTC;;23,8;72
30/01/2022;0000 UTC;;23,2;77
30/01/2022;0100 UTC;;23;77
30/01/2022;0200 UTC;;22,5;79
30/01/2022;0300 UTC;;21,7;83
30/01/2022;0400 UTC;;22,1;82
30/01/2022;0500 UTC;;21,4;84
30/01/2022;0600 UTC;;21,5;86
30/01/2022;0700 UTC;;21,8;84
30/01/2022;0800 UTC;;20,6;84
30/01/2022;0900 UTC;;20,1;89
30/01/2022;1000 UTC;;20,9;87
30/01/2022;1100 UTC;;22,1;83
30/01/2022;1200 UTC;;24,1;74
30/01/2022;1300 UTC;;24,3;69
30/01/2022;1400 UTC;;24,9;66
30/01/2022;1500 UTC;;26,1;64
30/01/2022;1600 UTC;;27,7;59
30/01/2022;1700 UTC;;28,8;51
30/01/2022;1800 UTC;;29,8;49
30/01/2022;1900 UTC;;25,5;68
30/01/2022;2000 UTC;;26;66
30/01/2022;2100 UTC;;26,1;63
30/01/2022;2200 UTC;;24,3;71
30/01/2022;2300 UTC;;23,2;78
31/01/2022;0000 UTC;;23;80
31/01/2022;0100 UTC;;23;81
31/01/2022;0200 UTC;;22,9;82
31/01/2022;0300 UTC;;22,5;82
31/01/2022;0400 UTC;;22,2;82
31/01/2022;0500 UTC;;22,2;81
31/01/2022;0600 UTC;;21,9;81
31/01/2022;0700 UTC;;21,3;83
31/01/2022;0800 UTC;;21;84
31/01/2022;0900 UTC;;20,8;85
31/01/2022;1000 UTC;;21,7;80
31/01/2022;1100 UTC;;22,6;77
31/01/2022;1200 UTC;;24;73
31/01/2022;1300 UTC;;24,6;67
31/01/2022;1400 UTC;;25,3;63
31/01/2022;1500 UTC;;26,1;62
31/01/2022;1600 UTC;;26,6;58
31/01/2022;1700 UTC;;26,8;58
31/01/2022;1800 UTC;;27,1;57
31/01/2022;1900 UTC;;27,5;56
31/01/2022;2000 UTC;;28,3;53
31/01/2022;2100 UTC;;26,2;59
31/01/2022;2200 UTC;;24,6;68
31/01/2022;2300 UTC;;23,6;72
01/02/2022;0000 UTC;;22,6;77
01/02/2022;0100 UTC;;22,7;76
01/02/2022;0200 UTC;;21,9;81
01/02/2022;0300 UTC;;21,3;85
01/02/2022;0400 UTC;;21,7;84
01/02/2022;0500 UTC;;20,7;88
01/02/2022;0600 UTC;;21,2;85
01/02/2022;0700 UTC;;20,9;87
01/02/2022;0800 UTC;;20,6;88
01/02/2022;0900 UTC;;20,7;88
01/02/2022;1000 UTC;;21,3;85
01/02/2022;1100 UTC;;22,4;78
01/02/2022;1200 UTC;;23,6;74
01/02/2022;1300 UTC;;24,2;73
01/02/2022;1400 UTC;;25,4;66
01/02/2022;1500 UTC;;26,5;58
01/02/2022;1600 UTC;;27,5;57
01/02/2022;1700 UTC;;26,3;62
01/02/2022;1800 UTC;;27,4;58
01/02/2022;1900 UTC;;28,5;54
01/02/2022;2000 UTC;;25,4;61
01/02/2022;2100 UTC;;25,4;68
01/02/2022;2200 UTC;;24,1;70
01/02/2022;2300 UTC;;23,4;74
02/02/2022;0000 UTC;;23,1;73
02/02/2022;0100 UTC;;22,1;78
02/02/2022;0200 UTC;;22;82
02/02/2022;0300 UTC;;21,8;83
02/02/2022;0400 UTC;;21,6;85
02/02/2022;0500 UTC;;21,5;84
02/02/2022;0600 UTC;;21,3;87
02/02/2022;0700 UTC;;21;89
02/02/2022;0800 UTC;;21,3;87
02/02/2022;0900 UTC;;20,9;90
02/02/2022;1000 UTC;;21,4;89
02/02/2022;1100 UTC;;23,2;78
02/02/2022;1200 UTC;;24,8;72
02/02/2022;1300 UTC;;27,3;60
02/02/2022;1400 UTC;;28,5;54
02/02/2022;1500 UTC;;29,1;50
02/02/2022;1600 UTC;;30,7;45
02/02/2022;1700 UTC;;30,6;44
02/02/2022;1800 UTC;;29,5;55
02/02/2022;1900 UTC;;21,9;89
02/02/2022;2000 UTC;;24,1;90
02/02/2022;2100 UTC;;24,4;84
02/02/2022;2200 UTC;;23,7;83
02/02/2022;2300 UTC;;23,4;84
03/02/2022;0000 UTC;;23,1;85
03/02/2022;0100 UTC;;22,6;84
03/02/2022;0200 UTC;;22,3;86
03/02/2022;0300 UTC;;22;88
03/02/2022;0400 UTC;;21,6;89
03/02/2022;0500 UTC;;21,5;88
03/02/2022;0600 UTC;;21,1;90
03/02/2022;0700 UTC;;21;89
03/02/2022;0800 UTC;;21;89
03/02/2022;0900 UTC;;20,9;89
03/02/2022;1000 UTC;;21,6;86
03/02/2022;1100 UTC;;23;81
03/02/2022;1200 UTC;;26,2;70
03/02/2022;1300 UTC;;27;64
03/02/2022;1400 UTC;;27,3;58
03/02/2022;1500 UTC;;26,1;62
03/02/2022;1600 UTC;;27,6;57
03/02/2022;1700 UTC;;29,6;56
03/02/2022;1800 UTC;;29,9;45
03/02/2022;1900 UTC;;31,8;43
03/02/2022;2000 UTC;;30;43
03/02/2022;2100 UTC;;27,5;52
03/02/2022;2200 UTC;;26,7;56
03/02/2022;2300 UTC;;25,8;62
04/02/2022;0000 UTC;;24,9;67
04/02/2022;0100 UTC;;24,7;69
04/02/2022;0200 UTC;;24,3;71
04/02/2022;0300 UTC;;23,5;75
04/02/2022;0400 UTC;;23;79
04/02/2022;0500 UTC;;22,4;83
04/02/2022;0600 UTC;;22,1;82
04/02/2022;0700 UTC;;21,6;85
04/02/2022;0800 UTC;;20,9;89
04/02/2022;0900 UTC;;20,2;90
04/02/2022;1000 UTC;;21,5;86
04/02/2022;1100 UTC;;25,2;68
04/02/2022;1200 UTC;;27,4;59
04/02/2022;1300 UTC;;29,2;50
04/02/2022;1400 UTC;;30;50
04/02/2022;1500 UTC;;31,5;45
04/02/2022;1600 UTC;;31;41
04/02/2022;1700 UTC;;31,1;45
04/02/2022;1800 UTC;;31,6;42
04/02/2022;1900 UTC;;31,2;44
04/02/2022;2000 UTC;;28,2;53
04/02/2022;2100 UTC;;27,9;55
04/02/2022;2200 UTC;;27,2;58
04/02/2022;2300 UTC;;26,9;60
05/02/2022;0000 UTC;;25,7;68
05/02/2022;0100 UTC;;25,9;63
05/02/2022;0200 UTC;;25;68
05/02/2022;0300 UTC;;23,8;74
05/02/2022;0400 UTC;;23,9;73
05/02/2022;0500 UTC;;23,6;76
05/02/2022;0600 UTC;;23,1;80
05/02/2022;0700 UTC;;22,9;80
05/02/2022;0800 UTC;;22,6;84
05/02/2022;0900 UTC;;22,3;84
05/02/2022;1000 UTC;;22,9;83
05/02/2022;1100 UTC;;24,5;72
05/02/2022;1200 UTC;;26,2;64
05/02/2022;1300 UTC;;27,7;61
05/02/2022;1400 UTC;;28,1;59
05/02/2022;1500 UTC;;29,8;50
05/02/2022;1600 UTC;;31,3;46
05/02/2022;1700 UTC;;30,9;44
05/02/2022;1800 UTC;;27,2;60
05/02/2022;1900 UTC;;26,9;60
05/02/2022;2000 UTC;;27,3;62
05/02/2022;2100 UTC;;27;65
05/02/2022;2200 UTC;;25,3;71
05/02/2022;2300 UTC;;24,8;75
06/02/2022;0000 UTC;;20,8;88
06/02/2022;0100 UTC;;20,6;87
06/02/2022;0200 UTC;;20,2;91
06/02/2022;0300 UTC;;20,6;91
06/02/2022;0400 UTC;;20,5;91
06/02/2022;0500 UTC;;20,5;91
06/02/2022;0600 UTC;;21;90
06/02/2022;0700 UTC;;20,7;91
06/02/2022;0800 UTC;;20,6;92
06/02/2022;0900 UTC;;21,1;89
06/02/2022;1000 UTC;;21,2;88
06/02/2022;1100 UTC;;21,6;87
06/02/2022;1200 UTC;;22,8;83
06/02/2022;1300 UTC;;24,4;75
06/02/2022;1400 UTC;;26,8;61
06/02/2022;1500 UTC;;27,2;59
06/02/2022;1600 UTC;;28,2;57
06/02/2022;1700 UTC;;28,6;55
06/02/2022;1800 UTC;;28,5;57
06/02/2022;1900 UTC;;28,8;50
06/02/2022;2000 UTC;;26,1;71
06/02/2022;2100 UTC;;25,8;65
06/02/2022;2200 UTC;;24,5;72
06/02/2022;2300 UTC;;24,1;73
07/02/2022;0000 UTC;;24,8;70
07/02/2022;0100 UTC;;23,6;79
07/02/2022;0200 UTC;;24;81
07/02/2022;0300 UTC;;23,1;83
07/02/2022;0400 UTC;;20,8;91
07/02/2022;0500 UTC;;20,2;92
07/02/2022;0600 UTC;;19,8;92
07/02/2022;0700 UTC;;19,6;93
07/02/2022;0800 UTC;;19,5;93
07/02/2022;0900 UTC;;19,9;93
07/02/2022;1000 UTC;;20,4;93
07/02/2022;1100 UTC;;21;93
07/02/2022;1200 UTC;;22,6;90
07/02/2022;1300 UTC;;25,5;69
07/02/2022;1400 UTC;;25,5;69
07/02/2022;1500 UTC;;25,9;67
07/02/2022;1600 UTC;;27,7;59
07/02/2022;1700 UTC;;28,8;50
07/02/2022;1800 UTC;;28,4;54
07/02/2022;1900 UTC;;28,2;54
07/02/2022;2000 UTC;;26,6;60
07/02/2022;2100 UTC;;25,8;67
07/02/2022;2200 UTC;;23,8;78
07/02/2022;2300 UTC;;23,3;79
08/02/2022;0000 UTC;;22,8;79
08/02/2022;0100 UTC;;21,7;83
08/02/2022;0200 UTC;;20,9;91
08/02/2022;0300 UTC;;20,5;92
08/02/2022;0400 UTC;;20,3;92
08/02/2022;0500 UTC;;20,5;93
08/02/2022;0600 UTC;;20,4;93
08/02/2022;0700 UTC;;20,3;93
08/02/2022;0800 UTC;;20;93
08/02/2022;0900 UTC;;19,8;93
08/02/2022;1000 UTC;;20,4;93
08/02/2022;1100 UTC;;21,1;93
08/02/2022;1200 UTC;;21,9;88
08/02/2022;1300 UTC;;24,7;73
08/02/2022;1400 UTC;;27,2;65
08/02/2022;1500 UTC;;27,7;58
08/02/2022;1600 UTC;;27,8;63
08/02/2022;1700 UTC;;29,1;49
08/02/2022;1800 UTC;;30,2;53
08/02/2022;1900 UTC;;27,2;61
08/02/2022;2000 UTC;;21,5;87
08/02/2022;2100 UTC;;21,5;90
08/02/2022;2200 UTC;;21,2;92
08/02/2022;2300 UTC;;21,5;91
09/02/2022;0000 UTC;;21,5;92
09/02/2022;0100 UTC;;21,5;93
09/02/2022;0200 UTC;;21,6;93
09/02/2022;0300 UTC;;21,6;92
09/02/2022;0400 UTC;;21,4;92
09/02/2022;0500 UTC;;20,9;92
09/02/2022;0600 UTC;;20,6;92
09/02/2022;0700 UTC;;20,3;92
09/02/2022;0800 UTC;;20,6;93
09/02/2022;0900 UTC;;20,7;93
09/02/2022;1000 UTC;;20,4;92
09/02/2022;1100 UTC;;20,9;90
09/02/2022;1200 UTC;;22,9;82
09/02/2022;1300 UTC;;23,9;76
09/02/2022;1400 UTC;;26;65
09/02/2022;1500 UTC;;26,8;62
09/02/2022;1600 UTC;;27,9;54
09/02/2022;1700 UTC;;27,9;62
09/02/2022;1800 UTC;;28,1;53
09/02/2022;1900 UTC;;28;53
09/02/2022;2000 UTC;;27,9;55
09/02/2022;2100 UTC;;25,4;66
09/02/2022;2200 UTC;;24;74
09/02/2022;2300 UTC;;22,9;80
10/02/2022;0000 UTC;;22,8;77
10/02/2022;0100 UTC;;22,4;81
10/02/2022;0200 UTC;;22,3;82
10/02/2022;0300 UTC;;22;86
10/02/2022;0400 UTC;;21,7;86
10/02/2022;0500 UTC;;21,4;89
10/02/2022;0600 UTC;;21;91
10/02/2022;0700 UTC;;20,9;92
10/02/2022;0800 UTC;;20,4;91
10/02/2022;0900 UTC;;20,4;92
10/02/2022;1000 UTC;;20,5;92
10/02/2022;1100 UTC;;20,6;91
10/02/2022;1200 UTC;;20,3;90
10/02/2022;1300 UTC;;20,7;90
10/02/2022;1400 UTC;;21,4;89
10/02/2022;1500 UTC;;21,4;89
10/02/2022;1600 UTC;;22;87
10/02/2022;1700 UTC;;23,7;74
10/02/2022;1800 UTC;;25,3;68
10/02/2022;1900 UTC;;23,8;73
10/02/2022;2000 UTC;;23,5;71
10/02/2022;2100 UTC;;22,8;77
10/02/2022;2200 UTC;;21,9;81
10/02/2022;2300 UTC;;22,1;80
11/02/2022;0000 UTC;;21,8;83
11/02/2022;0100 UTC;;21,1;89
11/02/2022;0200 UTC;;20,9;91
11/02/2022;0300 UTC;;20,7;92
11/02/2022;0400 UTC;;20,8;92
11/02/2022;0500 UTC;;19,7;90
11/02/2022;0600 UTC;;18,2;92
11/02/2022;0700 UTC;;18;93
11/02/2022;0800 UTC;;18,9;93
11/02/2022;0900 UTC;;19,5;93
11/02/2022;1000 UTC;;20;93
11/02/2022;1100 UTC;;21,2;93
11/02/2022;1200 UTC;;24,3;77
11/02/2022;1300 UTC;;25,8;69
11/02/2022;1400 UTC;;25,4;68
11/02/2022;1500 UTC;;25,3;66
11/02/2022;1600 UTC;;22,4;86
11/02/2022;1700 UTC;;26,2;65
11/02/2022;1800 UTC;;25;74
11/02/2022;1900 UTC;;26,2;68
11/02/2022;2000 UTC;;23,2;75
11/02/2022;2100 UTC;;22,1;86
11/02/2022;2200 UTC;;21,7;87
11/02/2022;2300 UTC;;20,8;90
12/02/2022;0000 UTC;;20,9;91
12/02/2022;0100 UTC;;20,4;92
12/02/2022;0200 UTC;;20,4;92
12/02/2022;0300 UTC;;20,3;91
12/02/2022;0400 UTC;;20,6;91
12/02/2022;0500 UTC;;20,2;91
12/02/2022;0600 UTC;;19,8;92
12/02/2022;0700 UTC;;20,1;93
12/02/2022;0800 UTC;;20;92
12/02/2022;0900 UTC;;19,7;93
12/02/2022;1000 UTC;;20,9;93
12/02/2022;1100 UTC;;23,6;79
12/02/2022;1200 UTC;;24,7;75
12/02/2022;1300 UTC;;25,6;70
12/02/2022;1400 UTC;;27,6;65
12/02/2022;1500 UTC;;28,7;57
12/02/2022;1600 UTC;;29,4;56
12/02/2022;1700 UTC;;29,3;54
12/02/2022;1800 UTC;;29,3;53
12/02/2022;1900 UTC;;27,8;66
12/02/2022;2000 UTC;;28,9;54
12/02/2022;2100 UTC;;25,7;75
12/02/2022;2200 UTC;;23,5;84
12/02/2022;2300 UTC;;23,1;84
13/02/2022;0000 UTC;;22,7;81
13/02/2022;0100 UTC;;22,5;83
13/02/2022;0200 UTC;;22,2;84
13/02/2022;0300 UTC;;22;87
13/02/2022;0400 UTC;;22,6;87
13/02/2022;0500 UTC;;22,5;88
13/02/2022;0600 UTC;;21,7;91
13/02/2022;0700 UTC;;20,5;91
13/02/2022;0800 UTC;;18,6;93
13/02/2022;0900 UTC;;18,7;93
13/02/2022;1000 UTC;;19,3;93
13/02/2022;1100 UTC;;19,9;93
13/02/2022;1200 UTC;;20,8;86
13/02/2022;1300 UTC;;22,8;78
13/02/2022;1400 UTC;;25,1;69
13/02/2022;1500 UTC;;26,4;63
13/02/2022;1600 UTC;;27,9;61
13/02/2022;1700 UTC;;28,4;56
13/02/2022;1800 UTC;;29,3;50
13/02/2022;1900 UTC;;29,2;56
13/02/2022;2000 UTC;;28,4;55
13/02/2022;2100 UTC;;26,2;66
13/02/2022;2200 UTC;;24,7;73
13/02/2022;2300 UTC;;24,2;75
14/02/2022;0000 UTC;;22,9;81
14/02/2022;0100 UTC;;22,3;86
14/02/2022;0200 UTC;;21,9;88
14/02/2022;0300 UTC;;21,6;91
14/02/2022;0400 UTC;;21,6;90
14/02/2022;0500 UTC;;21,5;91
14/02/2022;0600 UTC;;21,6;90
14/02/2022;0700 UTC;;21,6;89
14/02/2022;0800 UTC;;21,6;89
14/02/2022;0900 UTC;;21,4;91
14/02/2022;1000 UTC;;22,2;89
14/02/2022;1100 UTC;;22,9;83
14/02/2022;1200 UTC;;24,5;80
14/02/2022;1300 UTC;;25,7;70
14/02/2022;1400 UTC;;27,1;61
14/02/2022;1500 UTC;;28,3;60
14/02/2022;1600 UTC;;28,6;57
14/02/2022;1700 UTC;;28,4;57
14/02/2022;1800 UTC;;28,6;57
14/02/2022;1900 UTC;;24,6;72
14/02/2022;2000 UTC;;24,3;76
14/02/2022;2100 UTC;;24,8;76
14/02/2022;2200 UTC;;23,9;80
14/02/2022;2300 UTC;;22,9;85
15/02/2022;0000 UTC;;23;86
15/02/2022;0100 UTC;;22,5;87
15/02/2022;0200 UTC;;22,7;88
15/02/2022;0300 UTC;;22,4;89
15/02/2022;0400 UTC;;22,3;88
15/02/2022;0500 UTC;;21,5;90
15/02/2022;0600 UTC;;20,7;91
15/02/2022;0700 UTC;;20,9;92
15/02/2022;0800 UTC;;21,1;92
15/02/2022;0900 UTC;;20,8;92
15/02/2022;1000 UTC;;21,3;92
15/02/2022;1100 UTC;;23,5;79
15/02/2022;1200 UTC;;26,2;65
15/02/2022;1300 UTC;;27,5;59
15/02/2022;1400 UTC;;27,5;60
15/02/2022;1500 UTC;;29,6;59
15/02/2022;1600 UTC;;29,7;56
15/02/2022;1700 UTC;;30,5;52
15/02/2022;1800 UTC;;31,7;41
15/02/2022;1900 UTC;;31,6;42
15/02/2022;2000 UTC;;30,2;48
15/02/2022;2100 UTC;;28,7;54
15/02/2022;2200 UTC;;25;64
15/02/2022;2300 UTC;;25,5;65
16/02/2022;0000 UTC;;24,1;74
16/02/2022;0100 UTC;;23,3;74
16/02/2022;0200 UTC;;22,6;77
16/02/2022;0300 UTC;;21,1;90
16/02/2022;0400 UTC;;21,2;92
16/02/2022;0500 UTC;;20,7;92
16/02/2022;0600 UTC;;20,5;93
16/02/2022;0700 UTC;;20,4;93
16/02/2022;0800 UTC;;20,3;93
16/02/2022;0900 UTC;;20,2;93
16/02/2022;1000 UTC;;21;93
16/02/2022;1100 UTC;;23;81
16/02/2022;1200 UTC;;25,5;69
16/02/2022;1300 UTC;;26,6;65
16/02/2022;1400 UTC;;29,1;51
16/02/2022;1500 UTC;;30,5;42
16/02/2022;1600 UTC;;31,1;44
16/02/2022;1700 UTC;;30,8;45
16/02/2022;1800 UTC;;31;46
16/02/2022;1900 UTC;;30,8;49
16/02/2022;2000 UTC;;28,6;58
16/02/2022;2100 UTC;;24,3;82
16/02/2022;2200 UTC;;24,1;86
16/02/2022;2300 UTC;;24,4;82
17/02/2022;0000 UTC;;24,8;79
17/02/2022;0100 UTC;;23;77
17/02/2022;0200 UTC;;20,6;89
17/02/2022;0300 UTC;;19,9;91
17/02/2022;0400 UTC;;20;93
17/02/2022;0500 UTC;;19,6;92
17/02/2022;0600 UTC;;19,5;92
17/02/2022;0700 UTC;;19,5;93
17/02/2022;0800 UTC;;19,6;93
17/02/2022;0900 UTC;;19,3;93
17/02/2022;1000 UTC;;19,6;93
17/02/2022;1100 UTC;;20,4;93
17/02/2022;1200 UTC;;22;85
17/02/2022;1300 UTC;;23,9;74
17/02/2022;1400 UTC;;26,6;66
17/02/2022;1500 UTC;;25,8;60
17/02/2022;1600 UTC;;27,4;62
17/02/2022;1700 UTC;;26,7;65
17/02/2022;1800 UTC;;26,8;59
17/02/2022;1900 UTC;;27,9;61
17/02/2022;2000 UTC;;26,9;61
17/02/2022;2100 UTC;;25,3;66
17/02/2022;2200 UTC;;23,4;70
17/02/2022;2300 UTC;;22,5;76
18/02/2022;0000 UTC;;22,3;73
18/02/2022;0100 UTC;;21,6;80
18/02/2022;0200 UTC;;21;83
18/02/2022;0300 UTC;;20,8;86
18/02/2022;0400 UTC;;20,5;87
18/02/2022;0500 UTC;;19,7;90
18/02/2022;0600 UTC;;19,4;92
18/02/2022;0700 UTC;;19,3;93
18/02/2022;0800 UTC;;18,9;93
18/02/2022;0900 UTC;;19,1;93
18/02/2022;1000 UTC;;19,8;93
18/02/2022;1100 UTC;;22;87
18/02/2022;1200 UTC;;24,4;76
18/02/2022;1300 UTC;;26,4;63
18/02/2022;1400 UTC;;27,7;59
18/02/2022;1500 UTC;;28,6;54
18/02/2022;1600 UTC;;29;49
18/02/2022;1700 UTC;;29,2;47
18/02/2022;1800 UTC;;29,3;47
18/02/2022;1900 UTC;;29,7;43
18/02/2022;2000 UTC;;29;45
18/02/2022;2100 UTC;;27,8;50
18/02/2022;2200 UTC;;25,2;64
18/02/2022;2300 UTC;;24,5;69
19/02/2022;0000 UTC;;24,3;73
19/02/2022;0100 UTC;;23,7;77
19/02/2022;0200 UTC;;22,4;82
19/02/2022;0300 UTC;;21,5;85
19/02/2022;0400 UTC;;21,6;85
19/02/2022;0500 UTC;;21,6;85
19/02/2022;0600 UTC;;21,6;86
19/02/2022;0700 UTC;;21,6;87
19/02/2022;0800 UTC;;21,2;88
19/02/2022;0900 UTC;;20,9;87
19/02/2022;1000 UTC;;20,3;91
19/02/2022;1100 UTC;;20;92
19/02/2022;1200 UTC;;19,9;89
19/02/2022;1300 UTC;;19,6;92
19/02/2022;1400 UTC;;20;91
19/02/2022;1500 UTC;;19,8;91
19/02/2022;1600 UTC;;19,6;92
19/02/2022;1700 UTC;;20,1;91
19/02/2022;1800 UTC;;20,5;89
19/02/2022;1900 UTC;;21,4;88
19/02/2022;2000 UTC;;22,1;84
19/02/2022;2100 UTC;;21,5;84
19/02/2022;2200 UTC;;20,7;88
19/02/2022;2300 UTC;;20,4;89
20/02/2022;0000 UTC;;20,3;87
20/02/2022;0100 UTC;;19,9;89
20/02/2022;0200 UTC;;20,1;89
20/02/2022;0300 UTC;;20,2;90
20/02/2022;0400 UTC;;20,2;88
20/02/2022;0500 UTC;;20,4;87
20/02/2022;0600 UTC;;20,2;89
20/02/2022;0700 UTC;;20;91
20/02/2022;0800 UTC;;19,9;92
20/02/2022;0900 UTC;;19,9;93
20/02/2022;1000 UTC;;20,1;93
20/02/2022;1100 UTC;;21;90
20/02/2022;1200 UTC;;22,4;79
20/02/2022;1300 UTC;;23,6;72
20/02/2022;1400 UTC;;24,9;65
20/02/2022;1500 UTC;;25,4;65
20/02/2022;1600 UTC;;24,6;69
20/02/2022;1700 UTC;;19,7;88
20/02/2022;1800 UTC;;21,1;91
20/02/2022;1900 UTC;;24,4;81
20/02/2022;2000 UTC;;23,2;84
20/02/2022;2100 UTC;;21,6;87
20/02/2022;2200 UTC;;21,2;91
20/02/2022;2300 UTC;;20,6;91
21/02/2022;0000 UTC;;20,8;91
21/02/2022;0100 UTC;;21;92
21/02/2022;0200 UTC;;21;91
21/02/2022;0300 UTC;;20,7;92
21/02/2022;0400 UTC;;20,7;93
21/02/2022;0500 UTC;;20,5;93
21/02/2022;0600 UTC;;20,9;93
21/02/2022;0700 UTC;;20,7;93
21/02/2022;0800 UTC;;20,7;93
21/02/2022;0900 UTC;;20,6;93
21/02/2022;1000 UTC;;20,6;92
21/02/2022;1100 UTC;;21,5;89
21/02/2022;1200 UTC;;22,1;87
21/02/2022;1300 UTC;;24,2;81
21/02/2022;1400 UTC;;26,7;70
21/02/2022;1500 UTC;;28,1;61
21/02/2022;1600 UTC;;30;50
21/02/2022;1700 UTC;;28,2;53
21/02/2022;1800 UTC;;23,4;77
21/02/2022;1900 UTC;;23,1;78
21/02/2022;2000 UTC;;24,1;75
21/02/2022;2100 UTC;;24,2;79
21/02/2022;2200 UTC;;22,6;81
21/02/2022;2300 UTC;;22,3;84
22/02/2022;0000 UTC;;21,4;88
22/02/2022;0100 UTC;;21,1;87
22/02/2022;0200 UTC;;20,9;89
22/02/2022;0300 UTC;;20,8;90
22/02/2022;0400 UTC;;20,8;90
22/02/2022;0500 UTC;;20,7;91
22/02/2022;0600 UTC;;20,7;90
22/02/2022;0700 UTC;;20,7;91
22/02/2022;0800 UTC;;20,6;91
22/02/2022;0900 UTC;;20,5;91
22/02/2022;1000 UTC;;21,3;90
22/02/2022;1100 UTC;;22,8;81
22/02/2022;1200 UTC;;24,2;72
22/02/2022;1300 UTC;;26,2;63
22/02/2022;1400 UTC;;28,5;53
22/02/2022;1500 UTC;;30,1;42
22/02/2022;1600 UTC;;30,7;38
22/02/2022;1700 UTC;;31;45
22/02/2022;1800 UTC;;29,9;43
22/02/2022;1900 UTC;;31,6;39
22/02/2022;2000 UTC;;31,1;40
22/02/2022;2100 UTC;;26,1;58
22/02/2022;2200 UTC;;22,3;79
22/02/2022;2300 UTC;;22,7;78
23/02/2022;0000 UTC;;22,7;81
23/02/2022;0100 UTC;;22,8;82
23/02/2022;0200 UTC;;21,6;88
23/02/2022;0300 UTC;;22,1;86
23/02/2022;0400 UTC;;21,7;86
23/02/2022;0500 UTC;;21,4;88
23/02/2022;0600 UTC;;21;90
23/02/2022;0700 UTC;;21,2;89
23/02/2022;0800 UTC;;21;88
23/02/2022;0900 UTC;;20,5;91
23/02/2022;1000 UTC;;21,1;91
23/02/2022;1100 UTC;;24,5;75
23/02/2022;1200 UTC;;26,4;63
23/02/2022;1300 UTC;;28;56
23/02/2022;1400 UTC;;29,6;47
23/02/2022;1500 UTC;;29,1;52
23/02/2022;1600 UTC;;29,8;45
23/02/2022;1700 UTC;;31,1;36
23/02/2022;1800 UTC;;31,8;36
23/02/2022;1900 UTC;;32,5;35
23/02/2022;2000 UTC;;31,6;39
23/02/2022;2100 UTC;;29,3;49
23/02/2022;2200 UTC;;26,6;59
23/02/2022;2300 UTC;;26,5;59
24/02/2022;0000 UTC;;25;70
24/02/2022;0100 UTC;;21,3;90
24/02/2022;0200 UTC;;21,4;92
24/02/2022;0300 UTC;;21,2;92
24/02/2022;0400 UTC;;21;92
24/02/2022;0500 UTC;;20,6;93
24/02/2022;0600 UTC;;20,3;93
24/02/2022;0700 UTC;;20,6;93
24/02/2022;0800 UTC;;20,6;92
24/02/2022;0900 UTC;;20,1;93
24/02/2022;1000 UTC;;21,1;93
24/02/2022;1100 UTC;;22,9;85
24/02/2022;1200 UTC;;25,7;70
24/02/2022;1300 UTC;;26,8;62
24/02/2022;1400 UTC;;28,6;59
24/02/2022;1500 UTC;;29,7;54
24/02/2022;1600 UTC;;30,2;45
24/02/2022;1700 UTC;;30,2;45
24/02/2022;1800 UTC;;27,5;66
24/02/2022;1900 UTC;;26;68
24/02/2022;2000 UTC;;25,2;66
24/02/2022;2100 UTC;;24,8;69
24/02/2022;2200 UTC;;24,3;71
24/02/2022;2300 UTC;;23,2;72
25/02/2022;0000 UTC;;22,6;74
25/02/2022;0100 UTC;;22,3;80
25/02/2022;0200 UTC;;21,3;85
25/02/2022;0300 UTC;;21,4;87
25/02/2022;0400 UTC;;20,7;90
25/02/2022;0500 UTC;;20,6;90
25/02/2022;0600 UTC;;20,2;92
25/02/2022;0700 UTC;;20,2;90
25/02/2022;0800 UTC;;19,6;91
25/02/2022;0900 UTC;;19,9;92
25/02/2022;1000 UTC;;20,3;90
25/02/2022;1100 UTC;;24,2;74
25/02/2022;1200 UTC;;27,5;64
25/02/2022;1300 UTC;;29,3;58
25/02/2022;1400 UTC;;31;48
25/02/2022;1500 UTC;;31,5;41
25/02/2022;1600 UTC;;32,4;36
25/02/2022;1700 UTC;;32,4;38
25/02/2022;1800 UTC;;31,9;41
25/02/2022;1900 UTC;;30,6;44
25/02/2022;2000 UTC;;33,8;33
25/02/2022;2100 UTC;;31,6;37
25/02/2022;2200 UTC;;23,1;76
