Data;hora;preciptacao;temperatura;humidade
16/08/2023;2000 UTC;0;27,7;30
16/08/2023;2100 UTC;0;26,4;33
16/08/2023;2200 UTC;0;23,9;42
16/08/2023;2300 UTC;0;22,4;46
17/08/2023;0000 UTC;0;22,1;45
17/08/2023;0100 UTC;0;22,5;41
17/08/2023;0200 UTC;0;22,2;41
17/08/2023;0300 UTC;0;20,8;46
17/08/2023;0400 UTC;0;19,6;52
17/08/2023;0500 UTC;0;18,9;55
17/08/2023;0600 UTC;0;17,7;61
17/08/2023;0700 UTC;0;18,1;61
17/08/2023;0800 UTC;0;17;67
17/08/2023;0900 UTC;0;17,4;64
17/08/2023;1000 UTC;0;16,9;69
17/08/2023;1100 UTC;0;22,4;51
17/08/2023;1200 UTC;0;24,3;45
17/08/2023;1300 UTC;0;26,6;36
17/08/2023;1400 UTC;0;28,7;33
17/08/2023;1500 UTC;0;29,8;26
17/08/2023;1600 UTC;0;30,3;26
17/08/2023;1700 UTC;0;31,9;24
17/08/2023;1800 UTC;0;31,1;23
17/08/2023;1900 UTC;0;31,8;21
17/08/2023;2000 UTC;0;30,1;24
17/08/2023;2100 UTC;0;28,5;28
17/08/2023;2200 UTC;0;27,6;31
17/08/2023;2300 UTC;0;26,1;35
18/08/2023;0000 UTC;0;23;46
18/08/2023;0100 UTC;0;22,7;47
18/08/2023;0200 UTC;0;21,9;49
18/08/2023;0300 UTC;0;21,2;52
18/08/2023;0400 UTC;0;21,4;50
18/08/2023;0500 UTC;0;20,5;53
18/08/2023;0600 UTC;0;19,1;61
18/08/2023;0700 UTC;0;19;59
18/08/2023;0800 UTC;0;17;69
18/08/2023;0900 UTC;0;16,4;72
18/08/2023;1000 UTC;0;16,6;73
18/08/2023;1100 UTC;0;21,9;54
18/08/2023;1200 UTC;0;24,9;45
18/08/2023;1300 UTC;0;29,8;28
18/08/2023;1400 UTC;0;30,9;23
18/08/2023;1500 UTC;0;29,7;25
18/08/2023;1600 UTC;0;32,3;21
18/08/2023;1700 UTC;0;31,3;22
18/08/2023;1800 UTC;0;33,5;20
18/08/2023;1900 UTC;0;33,1;19
18/08/2023;2000 UTC;0;31,3;21
18/08/2023;2100 UTC;0;29,2;25
18/08/2023;2200 UTC;0;26,9;30
18/08/2023;2300 UTC;0;24,9;37
19/08/2023;0000 UTC;0;24,2;42
19/08/2023;0100 UTC;0;23,4;49
19/08/2023;0200 UTC;0;24;43
19/08/2023;0300 UTC;0;22,9;47
19/08/2023;0400 UTC;0;21,7;53
19/08/2023;0500 UTC;0;20,6;59
19/08/2023;0600 UTC;0;20,2;64
19/08/2023;0700 UTC;0;20,9;62
19/08/2023;0800 UTC;0;20,7;64
19/08/2023;0900 UTC;0;20,6;63
19/08/2023;1000 UTC;0;19,8;67
19/08/2023;1100 UTC;0;22;59
19/08/2023;1200 UTC;0;23,7;46
19/08/2023;1300 UTC;0;24,1;47
19/08/2023;1400 UTC;0;25,7;42
19/08/2023;1500 UTC;0;26,3;38
19/08/2023;1600 UTC;0;26,9;36
19/08/2023;1700 UTC;0;28,6;32
19/08/2023;1800 UTC;0;29,4;29
19/08/2023;1900 UTC;0;29,1;30
19/08/2023;2000 UTC;0;27,7;32
19/08/2023;2100 UTC;0;26,5;34
19/08/2023;2200 UTC;0;25,3;38
19/08/2023;2300 UTC;0;24;39
20/08/2023;0000 UTC;0;22,3;43
20/08/2023;0100 UTC;0;21;48
20/08/2023;0200 UTC;0;19,9;52
20/08/2023;0300 UTC;0;18,1;61
20/08/2023;0400 UTC;0;18,4;59
20/08/2023;0500 UTC;0;17,7;65
20/08/2023;0600 UTC;0;17;67
20/08/2023;0700 UTC;0;17,2;69
20/08/2023;0800 UTC;0;16,9;72
20/08/2023;0900 UTC;0;16,1;76
20/08/2023;1000 UTC;0;16,9;71
20/08/2023;1100 UTC;0;20,2;59
20/08/2023;1200 UTC;0;23,4;47
20/08/2023;1300 UTC;0;27,4;35
20/08/2023;1400 UTC;0;30,5;30
20/08/2023;1500 UTC;0;32;27
20/08/2023;1600 UTC;0;34,3;22
20/08/2023;1700 UTC;0;31,3;26
20/08/2023;1800 UTC;0;23;57
20/08/2023;1900 UTC;0,4;24;56
20/08/2023;2000 UTC;0;23,8;49
20/08/2023;2100 UTC;0;23,2;52
20/08/2023;2200 UTC;0;21,6;59
20/08/2023;2300 UTC;0;20,8;61
21/08/2023;0000 UTC;0;19,4;66
21/08/2023;0100 UTC;0;18,4;73
21/08/2023;0200 UTC;0;17,3;78
21/08/2023;0300 UTC;0;17,9;75
21/08/2023;0400 UTC;0;17,6;79
21/08/2023;0500 UTC;0;17,6;78
21/08/2023;0600 UTC;0;18,3;66
21/08/2023;0700 UTC;0;17,4;71
21/08/2023;0800 UTC;0;18,2;70
21/08/2023;0900 UTC;0;18;71
21/08/2023;1000 UTC;1,4;16,7;83
21/08/2023;1100 UTC;0;16,5;88
21/08/2023;1200 UTC;0;18,9;78
21/08/2023;1300 UTC;0;19,2;79
21/08/2023;1400 UTC;0,8;18,6;82
21/08/2023;1500 UTC;0,2;21,5;66
21/08/2023;1600 UTC;0;23,1;54
21/08/2023;1700 UTC;0;25,7;51
21/08/2023;1800 UTC;0,2;28,9;33
21/08/2023;1900 UTC;0;30,5;28
21/08/2023;2000 UTC;0;29,4;31
21/08/2023;2100 UTC;0;25,5;44
21/08/2023;2200 UTC;0;23,5;53
21/08/2023;2300 UTC;0;21,2;64
22/08/2023;0000 UTC;0;20,3;67
22/08/2023;0100 UTC;0;19,1;73
22/08/2023;0200 UTC;0;18,2;79
22/08/2023;0300 UTC;0;17,4;83
22/08/2023;0400 UTC;0;16,8;83
22/08/2023;0500 UTC;0;15,9;87
22/08/2023;0600 UTC;0;15,5;88
22/08/2023;0700 UTC;0;15,1;87
22/08/2023;0800 UTC;0;15,4;86
22/08/2023;0900 UTC;0;14,4;88
22/08/2023;1000 UTC;0;14,4;91
22/08/2023;1100 UTC;0;18,8;73
22/08/2023;1200 UTC;0;22,4;58
22/08/2023;1300 UTC;0;26,8;46
22/08/2023;1400 UTC;0;31,1;31
22/08/2023;1500 UTC;0;32,2;26
22/08/2023;1600 UTC;0;32,8;25
22/08/2023;1700 UTC;0;34,7;22
22/08/2023;1800 UTC;0;33,9;22
22/08/2023;1900 UTC;0;33,5;21
22/08/2023;2000 UTC;0;32,4;21
22/08/2023;2100 UTC;0;28,9;29
22/08/2023;2200 UTC;0;27,4;32
22/08/2023;2300 UTC;0;25,5;39
23/08/2023;0000 UTC;0;23,1;48
23/08/2023;0100 UTC;0;21,6;54
23/08/2023;0200 UTC;0;20,3;68
23/08/2023;0300 UTC;0;19,3;72
23/08/2023;0400 UTC;0;18,5;74
23/08/2023;0500 UTC;0;17,1;78
23/08/2023;0600 UTC;0;16,8;79
23/08/2023;0700 UTC;0;15,8;77
23/08/2023;0800 UTC;0;15,8;80
23/08/2023;0900 UTC;0;15,7;82
23/08/2023;1000 UTC;0;15,2;85
23/08/2023;1100 UTC;0;19,1;71
23/08/2023;1200 UTC;0;24;52
23/08/2023;1300 UTC;0;29,3;31
23/08/2023;1400 UTC;0;34,2;18
23/08/2023;1500 UTC;0;34,8;16
23/08/2023;1600 UTC;0;34,9;15
23/08/2023;1700 UTC;0;36;14
23/08/2023;1800 UTC;0;36,8;14
23/08/2023;1900 UTC;0;35,6;14
23/08/2023;2000 UTC;0;33,7;15
23/08/2023;2100 UTC;0;30,4;21
23/08/2023;2200 UTC;0;27,9;27
23/08/2023;2300 UTC;0;25,6;34
24/08/2023;0000 UTC;0;24,1;40
24/08/2023;0100 UTC;0;23,6;46
24/08/2023;0200 UTC;0;22,3;54
24/08/2023;0300 UTC;0;21,2;58
24/08/2023;0400 UTC;0;20,6;61
24/08/2023;0500 UTC;0;19,6;66
24/08/2023;0600 UTC;0;19,2;67
24/08/2023;0700 UTC;0;18,1;71
24/08/2023;0800 UTC;0;17,8;75
24/08/2023;0900 UTC;0;17,6;75
24/08/2023;1000 UTC;0;17,9;76
24/08/2023;1100 UTC;0;21,7;62
24/08/2023;1200 UTC;0;27,3;38
24/08/2023;1300 UTC;0;31;35
24/08/2023;1400 UTC;0;32,5;32
24/08/2023;1500 UTC;0;34,2;30
24/08/2023;1600 UTC;0;33,4;28
24/08/2023;1700 UTC;0;32,5;29
24/08/2023;1800 UTC;0;31,2;28
24/08/2023;1900 UTC;0;33,7;25
24/08/2023;2000 UTC;0;32,5;26
24/08/2023;2100 UTC;0;30,7;30
24/08/2023;2200 UTC;0;28,3;33
24/08/2023;2300 UTC;0;26,1;45
25/08/2023;0000 UTC;0;24,6;51
25/08/2023;0100 UTC;0;23,3;57
25/08/2023;0200 UTC;0;23,3;57
25/08/2023;0300 UTC;0;22;64
25/08/2023;0400 UTC;0;20,6;71
25/08/2023;0500 UTC;0;20;74
25/08/2023;0600 UTC;0;19,8;74
25/08/2023;0700 UTC;0;19,6;74
25/08/2023;0800 UTC;0;19;78
25/08/2023;0900 UTC;0;18,4;80
25/08/2023;1000 UTC;0;18,5;80
25/08/2023;1100 UTC;0;22,1;67
25/08/2023;1200 UTC;0;27,5;49
25/08/2023;1300 UTC;0;30,5;40
25/08/2023;1400 UTC;0;32,7;32
25/08/2023;1500 UTC;0;34,2;28
25/08/2023;1600 UTC;0;34,1;27
25/08/2023;1700 UTC;0;34,6;23
25/08/2023;1800 UTC;0;32,8;28
25/08/2023;1900 UTC;0;29,7;36
25/08/2023;2000 UTC;0;29,6;34
25/08/2023;2100 UTC;0;28,4;41
25/08/2023;2200 UTC;0;27,3;43
25/08/2023;2300 UTC;0;26,6;47
26/08/2023;0000 UTC;0;25,8;49
26/08/2023;0100 UTC;0;24,9;55
26/08/2023;0200 UTC;0;23,7;62
26/08/2023;0300 UTC;0;23;65
26/08/2023;0400 UTC;0;22,3;66
26/08/2023;0500 UTC;0;21,2;74
26/08/2023;0600 UTC;0;20,5;75
26/08/2023;0700 UTC;0;20,2;79
26/08/2023;0800 UTC;0;21,1;74
26/08/2023;0900 UTC;0;21,5;71
26/08/2023;1000 UTC;0;21,5;72
26/08/2023;1100 UTC;0;23,5;64
26/08/2023;1200 UTC;0;26,6;55
26/08/2023;1300 UTC;0;26,9;54
26/08/2023;1400 UTC;0;28,7;47
26/08/2023;1500 UTC;0;29,5;44
26/08/2023;1600 UTC;0;28,6;48
26/08/2023;1700 UTC;0;28;51
26/08/2023;1800 UTC;0;27,9;53
26/08/2023;1900 UTC;0;27,3;54
26/08/2023;2000 UTC;0;26,5;53
26/08/2023;2100 UTC;0;25,6;59
26/08/2023;2200 UTC;0;24,8;64
26/08/2023;2300 UTC;0;23,6;67
27/08/2023;0000 UTC;0;23;73
27/08/2023;0100 UTC;0;22,3;76
27/08/2023;0200 UTC;0;22,4;77
27/08/2023;0300 UTC;0;22,5;77
27/08/2023;0400 UTC;0;22,5;76
27/08/2023;0500 UTC;0;22,2;77
27/08/2023;0600 UTC;0;21,3;75
27/08/2023;0700 UTC;0;20,3;79
27/08/2023;0800 UTC;0;20,4;80
27/08/2023;0900 UTC;0;20,7;79
27/08/2023;1000 UTC;0;20,6;79
27/08/2023;1100 UTC;0;22,5;73
27/08/2023;1200 UTC;0;25,2;61
27/08/2023;1300 UTC;0;27,9;51
27/08/2023;1400 UTC;0;29,4;44
27/08/2023;1500 UTC;0;31,7;37
27/08/2023;1600 UTC;0;32,2;33
27/08/2023;1700 UTC;0;34,7;29
27/08/2023;1800 UTC;0;33,4;29
27/08/2023;1900 UTC;0;31,8;30
27/08/2023;2000 UTC;0;29,9;39
27/08/2023;2100 UTC;0;28,6;42
27/08/2023;2200 UTC;0;26,9;48
27/08/2023;2300 UTC;0;25,5;52
28/08/2023;0000 UTC;0;25,8;56
28/08/2023;0100 UTC;0;25,6;59
28/08/2023;0200 UTC;0;24,7;62
28/08/2023;0300 UTC;0;24,2;65
28/08/2023;0400 UTC;0;23,5;68
28/08/2023;0500 UTC;0;22,9;72
28/08/2023;0600 UTC;4,2;20,4;88
28/08/2023;0700 UTC;0,6;19,9;91
28/08/2023;0800 UTC;0;19,6;91
28/08/2023;0900 UTC;0;19,5;91
28/08/2023;1000 UTC;0;19,4;91
28/08/2023;1100 UTC;0;20,1;89
28/08/2023;1200 UTC;0;21,6;84
28/08/2023;1300 UTC;0;25,5;66
28/08/2023;1400 UTC;0;27,2;56
28/08/2023;1500 UTC;0,2;29,2;52
28/08/2023;1600 UTC;0;28,5;51
28/08/2023;1700 UTC;0;28,3;52
28/08/2023;1800 UTC;0;29,8;46
28/08/2023;1900 UTC;0;29;51
28/08/2023;2000 UTC;0;28,2;52
28/08/2023;2100 UTC;0;26,9;56
28/08/2023;2200 UTC;0;25,6;62
28/08/2023;2300 UTC;0;24,6;69
29/08/2023;0000 UTC;0;24,3;70
29/08/2023;0100 UTC;0;23,5;75
29/08/2023;0200 UTC;0;22,5;78
29/08/2023;0300 UTC;0;22,7;77
29/08/2023;0400 UTC;0;22,4;77
29/08/2023;0500 UTC;0;21,6;82
29/08/2023;0600 UTC;0;20,8;87
29/08/2023;0700 UTC;0;20,2;88
29/08/2023;0800 UTC;0;20,4;89
29/08/2023;0900 UTC;0;20,9;86
29/08/2023;1000 UTC;0;21;85
29/08/2023;1100 UTC;0;23,5;78
29/08/2023;1200 UTC;0;28,6;54
29/08/2023;1300 UTC;0;30,1;48
29/08/2023;1400 UTC;0;31,8;39
29/08/2023;1500 UTC;0;32,9;34
29/08/2023;1600 UTC;0;34;30
29/08/2023;1700 UTC;0;33,7;31
29/08/2023;1800 UTC;0;33,5;30
29/08/2023;1900 UTC;0;33,7;30
29/08/2023;2000 UTC;0;31,2;36
29/08/2023;2100 UTC;0;28,2;48
29/08/2023;2200 UTC;0;27,5;51
29/08/2023;2300 UTC;0;26;60
30/08/2023;0000 UTC;4;22,6;84
30/08/2023;0100 UTC;5,6;21,3;89
30/08/2023;0200 UTC;1;21,2;90
30/08/2023;0300 UTC;0;20,4;88
30/08/2023;0400 UTC;0;20;90
30/08/2023;0500 UTC;0;20,6;88
30/08/2023;0600 UTC;0;20,8;88
30/08/2023;0700 UTC;0;20,2;84
30/08/2023;0800 UTC;0;19,6;89
30/08/2023;0900 UTC;0;20;88
30/08/2023;1000 UTC;0;20,3;87
30/08/2023;1100 UTC;0;22;79
30/08/2023;1200 UTC;0;23,7;74
30/08/2023;1300 UTC;0;26,7;63
30/08/2023;1400 UTC;0;27,6;59
30/08/2023;1500 UTC;0;28;57
30/08/2023;1600 UTC;0;28,7;54
30/08/2023;1700 UTC;0;30,4;44
30/08/2023;1800 UTC;0;30,9;40
30/08/2023;1900 UTC;0;30,5;40
30/08/2023;2000 UTC;0;29;46
30/08/2023;2100 UTC;0;27,5;53
30/08/2023;2200 UTC;0;26,1;60
30/08/2023;2300 UTC;0;25;63
31/08/2023;0000 UTC;0;23,1;70
31/08/2023;0100 UTC;0;22,4;74
31/08/2023;0200 UTC;0;21,7;77
31/08/2023;0300 UTC;0;21,3;82
31/08/2023;0400 UTC;0;21,2;80
31/08/2023;0500 UTC;0;20,7;81
31/08/2023;0600 UTC;0;19,8;87
31/08/2023;0700 UTC;0;19,3;88
31/08/2023;0800 UTC;0;19,3;90
31/08/2023;0900 UTC;0;18,9;90
31/08/2023;1000 UTC;0;19,4;90
31/08/2023;1100 UTC;0;22,6;76
31/08/2023;1200 UTC;0;26,9;63
31/08/2023;1300 UTC;0;29;52
31/08/2023;1400 UTC;0;30,4;39
31/08/2023;1500 UTC;0;31,7;38
31/08/2023;1600 UTC;0;33,2;28
31/08/2023;1700 UTC;0;32,9;25
31/08/2023;1800 UTC;0;35,2;22
31/08/2023;1900 UTC;0;34,4;25
31/08/2023;2000 UTC;0;32,7;29
31/08/2023;2100 UTC;0;30,1;32
31/08/2023;2200 UTC;0;25,3;50
31/08/2023;2300 UTC;0;23,7;57
01/09/2023;0000 UTC;0;23;60
01/09/2023;0100 UTC;0;22,7;63
01/09/2023;0200 UTC;0;22,6;64
01/09/2023;0300 UTC;0;22,7;65
01/09/2023;0400 UTC;0;22,3;63
01/09/2023;0500 UTC;0;21,9;66
01/09/2023;0600 UTC;0;21,5;69
01/09/2023;0700 UTC;0;21,2;71
01/09/2023;0800 UTC;0;20,6;74
01/09/2023;0900 UTC;0;20,1;75
01/09/2023;1000 UTC;0;19,8;78
01/09/2023;1100 UTC;0;22,1;69
01/09/2023;1200 UTC;0;27,1;52
01/09/2023;1300 UTC;0;29,4;38
01/09/2023;1400 UTC;0;31,2;34
01/09/2023;1500 UTC;0;32,5;30
01/09/2023;1600 UTC;0;34,2;27
01/09/2023;1700 UTC;0;34,9;26
01/09/2023;1800 UTC;0;34,5;25
01/09/2023;1900 UTC;0;34,7;26
01/09/2023;2000 UTC;0;32,9;29
01/09/2023;2100 UTC;0;28,2;45
01/09/2023;2200 UTC;0;27,8;45
01/09/2023;2300 UTC;0;26,9;53
02/09/2023;0000 UTC;0;26,2;58
02/09/2023;0100 UTC;0;26,1;56
02/09/2023;0200 UTC;0;25,3;59
02/09/2023;0300 UTC;0;25,1;61
02/09/2023;0400 UTC;1,8;22;83
02/09/2023;0500 UTC;0,2;22,2;89
02/09/2023;0600 UTC;0;21,9;88
02/09/2023;0700 UTC;0;22,3;87
02/09/2023;0800 UTC;0;22,5;85
02/09/2023;0900 UTC;0;22,2;85
02/09/2023;1000 UTC;0;22,8;87
02/09/2023;1100 UTC;0;25,2;70
02/09/2023;1200 UTC;0;28,9;55
02/09/2023;1300 UTC;0;29,7;48
02/09/2023;1400 UTC;0;31,7;40
02/09/2023;1500 UTC;0;33;37
02/09/2023;1600 UTC;0;31,2;39
02/09/2023;1700 UTC;0;31,8;37
02/09/2023;1800 UTC;0;29,9;48
02/09/2023;1900 UTC;0;29,9;49
02/09/2023;2000 UTC;0;28,1;58
02/09/2023;2100 UTC;0,4;23,9;76
02/09/2023;2200 UTC;0;23,7;74
02/09/2023;2300 UTC;0;23,3;78
03/09/2023;0000 UTC;0;23,1;80
03/09/2023;0100 UTC;0;22,6;82
03/09/2023;0200 UTC;0;22,5;82
03/09/2023;0300 UTC;0;22,2;84
03/09/2023;0400 UTC;0;22,2;85
03/09/2023;0500 UTC;0;22;85
03/09/2023;0600 UTC;0;21,4;87
03/09/2023;0700 UTC;0;21;88
03/09/2023;0800 UTC;0;20,7;90
03/09/2023;0900 UTC;0;20,3;91
03/09/2023;1000 UTC;0;20,7;91
03/09/2023;1100 UTC;0;22,3;83
03/09/2023;1200 UTC;0;26,8;63
03/09/2023;1300 UTC;0;28,3;59
03/09/2023;1400 UTC;0,2;30,7;45
03/09/2023;1500 UTC;0;32,1;38
03/09/2023;1600 UTC;10;23,6;80
03/09/2023;1700 UTC;0;27,3;73
03/09/2023;1800 UTC;0;28,9;67
03/09/2023;1900 UTC;0;29,2;50
03/09/2023;2000 UTC;0,8;24,1;73
03/09/2023;2100 UTC;0;24,1;78
03/09/2023;2200 UTC;0;24,1;77
03/09/2023;2300 UTC;0;23,7;81
04/09/2023;0000 UTC;0;23,9;74
04/09/2023;0100 UTC;0;24,1;73
04/09/2023;0200 UTC;0;23,4;76
04/09/2023;0300 UTC;0;22,1;81
04/09/2023;0400 UTC;0;21,7;85
04/09/2023;0500 UTC;0;21,1;88
04/09/2023;0600 UTC;0;21,1;89
04/09/2023;0700 UTC;0;20,5;91
04/09/2023;0800 UTC;0;20,3;91
04/09/2023;0900 UTC;0;19,7;92
04/09/2023;1000 UTC;0;20,2;92
04/09/2023;1100 UTC;0;22,6;82
04/09/2023;1200 UTC;0;25,6;64
04/09/2023;1300 UTC;0;29,8;50
04/09/2023;1400 UTC;0,2;32;40
04/09/2023;1500 UTC;0;33,6;35
04/09/2023;1600 UTC;0;32,8;30
04/09/2023;1700 UTC;0;33,2;30
04/09/2023;1800 UTC;0;33,5;28
04/09/2023;1900 UTC;0;34,2;29
04/09/2023;2000 UTC;0;33,9;28
04/09/2023;2100 UTC;0;31,6;32
04/09/2023;2200 UTC;0;28,9;43
04/09/2023;2300 UTC;0;27,6;49
05/09/2023;0000 UTC;0;26,6;55
05/09/2023;0100 UTC;0;26,2;61
05/09/2023;0200 UTC;0;24,6;68
05/09/2023;0300 UTC;0;24,7;69
05/09/2023;0400 UTC;0;24,6;66
05/09/2023;0500 UTC;0;24,4;63
05/09/2023;0600 UTC;0;23,5;70
05/09/2023;0700 UTC;0;23,9;67
05/09/2023;0800 UTC;0;24,1;65
05/09/2023;0900 UTC;0;23,6;68
05/09/2023;1000 UTC;0;22,9;76
05/09/2023;1100 UTC;0,6;23,2;79
05/09/2023;1200 UTC;0;24,4;72
05/09/2023;1300 UTC;0;25,8;61
05/09/2023;1400 UTC;0;26,2;61
05/09/2023;1500 UTC;0,2;29,5;57
05/09/2023;1600 UTC;0;31,6;44
05/09/2023;1700 UTC;0;32,6;36
05/09/2023;1800 UTC;0;32,9;37
05/09/2023;1900 UTC;0;30,1;44
05/09/2023;2000 UTC;0;31;39
05/09/2023;2100 UTC;2,8;22,3;77
05/09/2023;2200 UTC;0,4;22,4;82
05/09/2023;2300 UTC;0;22,8;84
06/09/2023;0000 UTC;0;22,7;81
06/09/2023;0100 UTC;0;23,7;71
06/09/2023;0200 UTC;0;22,8;77
06/09/2023;0300 UTC;0;22,7;75
06/09/2023;0400 UTC;0;22,5;77
06/09/2023;0500 UTC;0;22,4;76
06/09/2023;0600 UTC;0;22,1;79
06/09/2023;0700 UTC;0;22,3;77
06/09/2023;0800 UTC;0;21,4;81
06/09/2023;0900 UTC;0;21;83
06/09/2023;1000 UTC;0;22,9;74
06/09/2023;1100 UTC;0;23,6;72
06/09/2023;1200 UTC;0;26,5;62
06/09/2023;1300 UTC;0;27,8;54
06/09/2023;1400 UTC;0,2;29;47
06/09/2023;1500 UTC;0;31,6;39
06/09/2023;1600 UTC;0;32,7;37
06/09/2023;1700 UTC;0;31,7;35
06/09/2023;1800 UTC;0;31,7;35
06/09/2023;1900 UTC;0;30,8;39
06/09/2023;2000 UTC;0;29,7;39
06/09/2023;2100 UTC;0;28,3;46
06/09/2023;2200 UTC;0;26,7;51
06/09/2023;2300 UTC;0;26,8;49
07/09/2023;0000 UTC;0;26;50
07/09/2023;0100 UTC;0;23,6;62
07/09/2023;0200 UTC;0;22,2;68
07/09/2023;0300 UTC;0;21,2;71
07/09/2023;0400 UTC;0;20,6;74
07/09/2023;0500 UTC;0;21,6;66
07/09/2023;0600 UTC;0;20,7;70
07/09/2023;0700 UTC;0;20,6;69
07/09/2023;0800 UTC;0;20,7;66
07/09/2023;0900 UTC;0;20,5;62
07/09/2023;1000 UTC;0;21,4;57
07/09/2023;1100 UTC;0;23,4;50
07/09/2023;1200 UTC;0;24,8;44
07/09/2023;1300 UTC;0;26,6;38
07/09/2023;1400 UTC;0;28;34
07/09/2023;1500 UTC;0;30,3;28
07/09/2023;1600 UTC;0;30,9;27
07/09/2023;1700 UTC;0;31,4;25
07/09/2023;1800 UTC;0;31,8;24
07/09/2023;1900 UTC;0;31,4;25
07/09/2023;2000 UTC;0;30,9;25
07/09/2023;2100 UTC;0;29;28
07/09/2023;2200 UTC;0;26,5;34
07/09/2023;2300 UTC;0;26;34
08/09/2023;0000 UTC;0;25,7;34
08/09/2023;0100 UTC;0;25,6;33
08/09/2023;0200 UTC;0;25;34
08/09/2023;0300 UTC;0;22,5;44
08/09/2023;0400 UTC;0;20;56
08/09/2023;0500 UTC;0;20;55
08/09/2023;0600 UTC;0;18,4;64
08/09/2023;0700 UTC;0;18,7;63
08/09/2023;0800 UTC;0;17,6;67
08/09/2023;0900 UTC;0;18,7;62
08/09/2023;1000 UTC;0;20,6;60
08/09/2023;1100 UTC;0;24,7;46
08/09/2023;1200 UTC;0;27,4;37
08/09/2023;1300 UTC;0;29,1;34
08/09/2023;1400 UTC;0;30,7;28
08/09/2023;1500 UTC;0;32,5;27
08/09/2023;1600 UTC;0;33;24
08/09/2023;1700 UTC;0;33,1;22
08/09/2023;1800 UTC;0;33;22
08/09/2023;1900 UTC;0;33,7;20
08/09/2023;2000 UTC;0;32,1;21
08/09/2023;2100 UTC;0;29,7;26
08/09/2023;2200 UTC;0;27,5;33
08/09/2023;2300 UTC;0;27,2;32
09/09/2023;0000 UTC;0;25,5;38
09/09/2023;0100 UTC;0;25,3;42
09/09/2023;0200 UTC;0;25,4;38
09/09/2023;0300 UTC;0;24,6;40
09/09/2023;0400 UTC;0;23,3;45
09/09/2023;0500 UTC;0;23,2;47
09/09/2023;0600 UTC;0;23;45
09/09/2023;0700 UTC;0;22,3;52
09/09/2023;0800 UTC;0;21;58
09/09/2023;0900 UTC;0;19,9;61
09/09/2023;1000 UTC;0;20,6;62
09/09/2023;1100 UTC;0;23,3;53
09/09/2023;1200 UTC;0;28,4;30
09/09/2023;1300 UTC;0;31,4;27
09/09/2023;1400 UTC;0;32,6;24
09/09/2023;1500 UTC;0;32,7;25
09/09/2023;1600 UTC;0;33,7;24
09/09/2023;1700 UTC;0;33,6;20
09/09/2023;1800 UTC;0;33,9;22
09/09/2023;1900 UTC;0;32,3;23
09/09/2023;2000 UTC;0;31,5;25
09/09/2023;2100 UTC;0;30,4;27
09/09/2023;2200 UTC;0;28,4;34
09/09/2023;2300 UTC;0;27,8;38
10/09/2023;0000 UTC;0;25,3;47
10/09/2023;0100 UTC;0;25,9;43
10/09/2023;0200 UTC;0;24,3;47
10/09/2023;0300 UTC;0;24;44
10/09/2023;0400 UTC;0;22,7;51
10/09/2023;0500 UTC;0;21,7;62
10/09/2023;0600 UTC;0;21;66
10/09/2023;0700 UTC;0;20,4;68
10/09/2023;0800 UTC;0;19,9;70
10/09/2023;0900 UTC;0;18,2;76
10/09/2023;1000 UTC;0;19;80
10/09/2023;1100 UTC;0;23,2;61
10/09/2023;1200 UTC;0;25,7;47
10/09/2023;1300 UTC;0;28,7;36
10/09/2023;1400 UTC;0;32,5;21
10/09/2023;1500 UTC;0;33,6;19
10/09/2023;1600 UTC;0;33,4;19
10/09/2023;1700 UTC;0;34,2;19
10/09/2023;1800 UTC;0;34,2;19
10/09/2023;1900 UTC;0;34,1;18
10/09/2023;2000 UTC;0;33,1;19
10/09/2023;2100 UTC;0;30,8;24
10/09/2023;2200 UTC;0;28,6;28
10/09/2023;2300 UTC;0;26,4;35
11/09/2023;0000 UTC;0;27,1;33
11/09/2023;0100 UTC;0;25,7;37
11/09/2023;0200 UTC;0;24;43
11/09/2023;0300 UTC;0;23,6;42
11/09/2023;0400 UTC;0;22,7;45
11/09/2023;0500 UTC;0;22,3;46
11/09/2023;0600 UTC;0;21,4;49
11/09/2023;0700 UTC;0;20,9;45
11/09/2023;0800 UTC;0;22;40
11/09/2023;0900 UTC;0;19,5;51
11/09/2023;1000 UTC;0;21,2;50
11/09/2023;1100 UTC;0;25,6;32
11/09/2023;1200 UTC;0;29,2;25
11/09/2023;1300 UTC;0;31,2;20
11/09/2023;1400 UTC;0;32,3;17
11/09/2023;1500 UTC;0;32,7;16
11/09/2023;1600 UTC;0;33,8;14
11/09/2023;1700 UTC;0;33,4;14
11/09/2023;1800 UTC;0;34,4;14
11/09/2023;1900 UTC;0;33,6;14
11/09/2023;2000 UTC;0;32,7;14
11/09/2023;2100 UTC;0;30,2;18
11/09/2023;2200 UTC;0;27,3;23
11/09/2023;2300 UTC;0;26,9;22
12/09/2023;0000 UTC;0;24,1;27
12/09/2023;0100 UTC;0;22,9;31
12/09/2023;0200 UTC;0;22,3;34
12/09/2023;0300 UTC;0;21,3;40
12/09/2023;0400 UTC;0;20;47
12/09/2023;0500 UTC;0;19,5;49
12/09/2023;0600 UTC;0;18,4;58
12/09/2023;0700 UTC;0;17,9;62
12/09/2023;0800 UTC;0;17,1;66
12/09/2023;0900 UTC;0;16,5;68
